apn_unformatted,primary_number,street_pre_direction,street_name,street_suffix,street_post_direction,secondary_designator,secondary_number,city,state,zip_code,latitude,longitude,county_name,standardized_land_use_type,area_sq_ft,beds_count,baths,total_area_sq_ft
4715024310,1406,E,FAIRBANKS,ST,,,,TACOMA,WA,98404,47.228337,-122.410877,PIERCE,SINGLE FAMILY RESIDENTIAL,14300,4,1.75,1344
00873900003400,12302,,8,ST,NE,,,LAKE STEVENS,WA,98258,48.004163,-122.064611,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6970,4,2,1843
1471610100,14205,,439,AVE,SE,,,NORTH BEND,WA,98045,47.471773,-121.754855,KING,SINGLE FAMILY RESIDENTIAL,14836,3,1,1510
01173100001600,17265,,158,ST,SE,,,MONROE,WA,98272,47.853902,-121.999149,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,5323,4,2,1998
3750600744,4320,S,368,ST,,,,AUBURN,WA,98001,47.271914,-122.279932,KING,SINGLE FAMILY RESIDENTIAL,17658,3,1,1350
7752400085,16217,NE,25,ST,,,,BELLEVUE,WA,98008,47.632086,-122.123618,KING,SINGLE FAMILY RESIDENTIAL,11250,3,2,1540
3292900810,22935,SE,18,PL,,,,SAMMAMISH,WA,98075,47.593156,-122.032686,KING,SINGLE FAMILY RESIDENTIAL,4678,5,3,4460
2597670150,19818,,134,PL,SE,,,RENTON,WA,98058,47.424502,-122.160534,KING,SINGLE FAMILY RESIDENTIAL,7500,4,1,2080
9009380200,13503,,97,AVE,E,UNIT,304,PUYALLUP,WA,98373,47.134009,-122.299071,PIERCE,CONDOMINIUM UNIT,2227,,,1085
2122069083,21256,SE,248,ST,,,,MAPLE VALLEY,WA,98038,47.379952,-122.056644,KING,SINGLE FAMILY RESIDENTIAL,15898,3,1,1230
3623100030,8740,,ISLAND HEIGHTS,LN,,,,MERCER ISLAND,WA,98040,47.532792,-122.222662,KING,SINGLE FAMILY RESIDENTIAL,9653,4,1,3060
7140700350,24121,,184,AVE,SE,,,COVINGTON,WA,98042,47.385442,-122.096153,KING,SINGLE FAMILY RESIDENTIAL,4682,4,2,3140
7272001725,22507,,13,AVE,S,,,DES MOINES,WA,98198,47.400023,-122.317543,KING,SINGLE FAMILY RESIDENTIAL,6362,4,2,1890
6020910330,4111,,CRYSTAL LANE,LOOP,SE,,,PUYALLUP,WA,98372,47.176608,-122.240512,PIERCE,SINGLE FAMILY RESIDENTIAL,11990,4,3,3640
01146600001500,8426,,75,ST,NE,,,MARYSVILLE,WA,98270,48.063458,-122.117698,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,4125,3,2,2500
00722800000900,3504,,181,PL,NE,,,ARLINGTON,WA,98223,48.160771,-122.182477,SNOHOMISH,MOBILE OR MANUFACTURED HOME,13068,3,2,1248
4405000240,134,,179,ST,E,,,SPANAWAY,WA,98387,47.094289,-122.430134,PIERCE,SINGLE FAMILY RESIDENTIAL,9000,3,1.5,1605
0317211033,33815,,4,AVE,E,,,ROY,WA,98580,46.949001,-122.425967,PIERCE,SINGLE FAMILY RESIDENTIAL,206910,,,
1023089143,819,NE,8,ST,,,,NORTH BEND,WA,98045,47.499067,-121.771529,KING,SINGLE FAMILY RESIDENTIAL,32460,2,1,1240
00588300000800,15015,,180,AVE,SE,,,MONROE,WA,98272,47.861043,-121.988374,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10890,3,2,1920
01003100430300,1009,,112,ST,SE,UNIT,D303,EVERETT,WA,98208,47.897097,-122.218144,SNOHOMISH,CONDOMINIUM UNIT,,2,2,908
8048600080,8636,,38,AVE,S,,,SEATTLE,WA,98118,47.524998,-122.28448,KING,SINGLE FAMILY RESIDENTIAL,4468,5,1,1590
8670900100,1224,E,NEWTON,ST,,,,SEATTLE,WA,98102,47.637453,-122.316129,KING,SINGLE FAMILY RESIDENTIAL,4000,3,1,3000
01167400005700,2010,,129,PL,SW,UNIT,C,EVERETT,WA,98204,47.880195,-122.260815,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,,2,2,1435
00440300002000,13526,,30,AVE,NW,,,TULALIP,WA,98271,48.119074,-122.274029,SNOHOMISH,MOBILE OR MANUFACTURED HOME,83200,3,2,1380
1776420100,26829,,121,PL,SE,,,KENT,WA,98030,47.360842,-122.179708,KING,SINGLE FAMILY RESIDENTIAL,5754,4,2,1900
3025059188,2009,,96,AVE,NE,,,CLYDE HILL,WA,98004,47.628759,-122.213395,KING,SINGLE FAMILY RESIDENTIAL,20080,4,2,4580
8079040170,5119,NE,17,ST,,,,RENTON,WA,98059,47.50699,-122.150028,KING,SINGLE FAMILY RESIDENTIAL,7212,4,2,2950
8562930110,4812,,158,CT,NE,,,REDMOND,WA,98052,47.652622,-122.128963,KING,SINGLE FAMILY RESIDENTIAL,10057,4,1,2040
7001430190,20501,,190,AVE,E,,,ORTING,WA,98360,47.069678,-122.176993,PIERCE,SINGLE FAMILY RESIDENTIAL,8305,3,2.5,1719
5561400200,25311,SE,MIRRORMONT,BLVD,,,,ISSAQUAH,WA,98027,47.461262,-122.003163,KING,SINGLE FAMILY RESIDENTIAL,42391,2,2,2500
5000570920,24304,,33,AVE,E,,,SPANAWAY,WA,98387,47.035786,-122.385919,PIERCE,SINGLE FAMILY RESIDENTIAL,10006,3,2,1092
9006130040,5328,,57TH AVENUE,CT,W,,,UNIVERSITY PLACE,WA,98467,47.208664,-122.514511,PIERCE,CONDOMINIUM UNIT,8831,2,2,1668
3278605950,2804,SW,MORGAN,ST,,,,SEATTLE,WA,98126,47.544851,-122.368581,KING,TOWNHOUSE,1380,2,2,1380
00394510700801,5927,,BATEMAN,AVE,,,,STANWOOD,WA,98292,48.138388,-122.313817,SNOHOMISH,MOBILE OR MANUFACTURED HOME,42680,3,2,1774
01120400015300,4832,,148,ST,NE,,,MARYSVILLE,WA,98271,48.129669,-122.165508,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1265
7229000100,17218,,128,AVE,SE,,,RENTON,WA,98058,47.448027,-122.1696,KING,SINGLE FAMILY RESIDENTIAL,10800,3,1,1640
7132300680,1118,,HIAWATHA,PL,S,,,SEATTLE,WA,98144,47.592292,-122.307123,KING,SINGLE FAMILY RESIDENTIAL,4000,3,2,1660
7816330340,21810,,48TH AVENUE,CT,E,,,SPANAWAY,WA,98387,47.058569,-122.366001,PIERCE,SINGLE FAMILY RESIDENTIAL,11120,3,2.25,1630
00622900006500,14222,,57,AVE,NE,,,MARYSVILLE,WA,98271,48.125123,-122.15549,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,13939,3,1,1274
4038100110,15720,SE,4,ST,,,,BELLEVUE,WA,98008,47.606819,-122.130464,KING,SINGLE FAMILY RESIDENTIAL,7794,3,1,1680
00492900000400,10928,,20,ST,NE,,,LAKE STEVENS,WA,98258,48.014912,-122.083225,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,20038,3,3,1968
5544700050,3833,,22,AVE,SW,,,SEATTLE,WA,98106,47.5692,-122.36148,KING,CONDOMINIUM UNIT,18487,4,2,1117
2005800310,27520,,117,AVE,SE,,,KENT,WA,98030,47.355168,-122.184404,KING,SINGLE FAMILY RESIDENTIAL,11340,3,1,860
00629600008800,8308,,320,PL,NW,,,STANWOOD,WA,98292,48.286936,-122.345799,SNOHOMISH,MOBILE OR MANUFACTURED HOME,20038,3,2,1576
0293000068,7736,,38,AVE,SW,,,SEATTLE,WA,98126,47.532365,-122.380277,KING,SINGLE FAMILY RESIDENTIAL,7437,3,1,1640
4000910210,11714,,HUNTER,LN,NW,,,GIG HARBOR,WA,98332,47.364522,-122.604322,PIERCE,SINGLE FAMILY RESIDENTIAL,27972,3,3,3574
7625701755,5602,,46,AVE,SW,,,SEATTLE,WA,98136,47.552014,-122.390737,KING,SINGLE FAMILY RESIDENTIAL,6000,2,1,1130
0420273159,617,,2,ST,SE,,,PUYALLUP,WA,98372,47.186488,-122.292116,PIERCE,SINGLE FAMILY RESIDENTIAL,5600,2,1,736
00769300004600,3918,,119,PL,SE,,,EVERETT,WA,98208,47.890097,-122.178806,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6534,3,2,2502
5004230870,4123,E,T,ST,,,,TACOMA,WA,98404,47.219612,-122.40009,PIERCE,SINGLE FAMILY RESIDENTIAL,4067,4,2,1464
3905030910,3906,,259,AVE,SE,,,SAMMAMISH,WA,98029,47.572693,-121.995459,KING,SINGLE FAMILY RESIDENTIAL,12012,3,2,2070
8123900440,10459,,DES MOINES MEMORIAL,DR,S,APT,505,SEATTLE,WA,98168,47.508403,-122.305863,KING,CONDOMINIUM UNIT,158733,1,1,680
7466900110,28441,,26,AVE,S,,,FEDERAL WAY,WA,98003,47.345735,-122.29967,KING,SINGLE FAMILY RESIDENTIAL,9438,6,1,2320
1951800810,6604,,131,AVE,SE,,,BELLEVUE,WA,98006,47.5431,-122.165315,KING,SINGLE FAMILY RESIDENTIAL,7950,3,1,2090
1370800490,2332,,EYRES,PL,W,,,SEATTLE,WA,98199,47.63921,-122.404778,KING,SINGLE FAMILY RESIDENTIAL,5275,3,1,1690
00889700010400,1010,,MEREA,LN,,,,SULTAN,WA,98294,47.872012,-121.804022,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,4356,3,2,870
6403700440,34228,,13,PL,SW,,,FEDERAL WAY,WA,98023,47.29447,-122.352011,KING,SINGLE FAMILY RESIDENTIAL,5000,5,2,2408
2473481000,16113,SE,170,PL,,,,RENTON,WA,98058,47.449298,-122.123758,KING,SINGLE FAMILY RESIDENTIAL,12512,4,2,4450
0983400650,160,,WAVERLY,WAY,,#,234,KIRKLAND,WA,98033,47.679805,-122.211672,KING,CONDOMINIUM UNIT,72048,2,1,1268
0322069107,23205,SE,192,ST,SE,,,MAPLE VALLEY,WA,98038,47.42922,-122.031228,KING,SINGLE FAMILY RESIDENTIAL,55757,,,
4735000821,5645,,195,AVE,E,,,BONNEY LAKE,WA,98391,47.203589,-122.167816,PIERCE,SINGLE FAMILY RESIDENTIAL,18902,3,1.5,1331
8142000120,141,NE,158,ST,,,,SHORELINE,WA,98155,47.743355,-122.327202,KING,SINGLE FAMILY RESIDENTIAL,9390,4,1,2110
9521100940,809,N,50,ST,,,,SEATTLE,WA,98103,47.664793,-122.347947,KING,SINGLE FAMILY RESIDENTIAL,5000,3,2,2250
2822079074,26700,,312,AVE,SE,,,RAVENSDALE,WA,98051,47.362735,-121.927276,KING,SINGLE FAMILY RESIDENTIAL,87556,3,1,1960
5041300045,3016,,37,AVE,W,,,SEATTLE,WA,98199,47.647317,-122.40436,KING,SINGLE FAMILY RESIDENTIAL,5670,4,3,3680
3288100510,14418,,118,AVE,NE,,,KIRKLAND,WA,98034,47.7318,-122.182338,KING,SINGLE FAMILY RESIDENTIAL,9840,4,1,2620
1785500094,12556,,DAYTON,AVE,N,,,SEATTLE,WA,98133,47.72124,-122.352572,KING,SINGLE FAMILY RESIDENTIAL,6152,5,1,2040
0420224051,11424,,VALLEY,AVE,E,,,PUYALLUP,WA,98372,47.206978,-122.276882,PIERCE,SINGLE FAMILY RESIDENTIAL,8276,3,1,1425
3714000150,10323,,150TH STREET,CT,E,,,PUYALLUP,WA,98374,47.120123,-122.290805,PIERCE,SINGLE FAMILY RESIDENTIAL,11500,3,2.25,1605
3904100361,4218,S,CHICAGO,ST,,,,SEATTLE,WA,98118,47.532672,-122.279765,KING,TOWNHOUSE,1485,4,3,1770
0320238053,6022,,VICKERY,AVE,E,,,TACOMA,WA,98443,47.201963,-122.378854,PIERCE,SINGLE FAMILY RESIDENTIAL,33450,4,1.75,1296
0418128021,14204,,216,ST,E,,,GRAHAM,WA,98338,47.059572,-122.241139,PIERCE,SINGLE FAMILY RESIDENTIAL,70567,3,2,1899
8691440260,1884,,273,PL,SE,,,SAMMAMISH,WA,98075,47.593015,-121.972368,KING,SINGLE FAMILY RESIDENTIAL,7187,4,2,4620
3905120630,25012,SE,41,DR,,,,SAMMAMISH,WA,98029,47.570549,-122.006322,KING,SINGLE FAMILY RESIDENTIAL,5158,4,2,2010
3582050010,21802,SE,5,PL,,,,SAMMAMISH,WA,98074,47.604672,-122.048768,KING,SINGLE FAMILY RESIDENTIAL,5719,5,2,3580
0417044004,9715,,304,ST,E,,,GRAHAM,WA,98338,46.981934,-122.303924,PIERCE,SINGLE FAMILY RESIDENTIAL,429502,3,2.5,2093
7890200095,11926,,149,ST,E,,,PUYALLUP,WA,98374,47.120361,-122.269662,PIERCE,SINGLE FAMILY RESIDENTIAL,16452,3,1.75,1476
3526039107,8700,,26,AVE,NW,,,SEATTLE,WA,98117,47.692126,-122.389907,KING,SINGLE FAMILY RESIDENTIAL,8240,3,1,1470
00543800003102,7610,,143,AVE,NE,,,LAKE STEVENS,WA,98258,48.06543,-122.041138,SNOHOMISH,MOBILE OR MANUFACTURED HOME,119354,3,2,1836
0455000330,110,NW,59,ST,,,,SEATTLE,WA,98107,47.671852,-122.358214,KING,SINGLE FAMILY RESIDENTIAL,4017,4,2,1620
8856960680,23913,,234,PL,SE,,,MAPLE VALLEY,WA,98038,47.387142,-122.029637,KING,SINGLE FAMILY RESIDENTIAL,7789,3,1,1440
0219212021,15214,,FERN,ST,SW,,,LAKEWOOD,WA,98498,47.124398,-122.561186,PIERCE,SINGLE FAMILY RESIDENTIAL,15050,4,3.25,2044
1245003240,1019,,5,ST,,,,KIRKLAND,WA,98033,47.683926,-122.199467,KING,SINGLE FAMILY RESIDENTIAL,5000,2,1,820
0585000635,5016,SW,WAITE,ST,,,,SEATTLE,WA,98116,47.581441,-122.395232,KING,SINGLE FAMILY RESIDENTIAL,5000,2,1,1240
00775000010800,6305,,143,PL,SE,,,SNOHOMISH,WA,98296,47.867071,-122.147417,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,13068,3,2,2076
9286100170,115,,SUNSET,CT,NW,,,ISSAQUAH,WA,98027,47.531519,-122.046768,KING,SINGLE FAMILY RESIDENTIAL,2567,3,2,2030
4002040050,3526,N,SHIRLEY,ST,,,,TACOMA,WA,98407,47.280677,-122.510844,PIERCE,SINGLE FAMILY RESIDENTIAL,6549,4,2.5,1926
00729200002600,3711,,99,ST,SE,,,EVERETT,WA,98208,47.907938,-122.182399,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9148,4,3,2824
00806000001900,5419,,64,AVE,NE,,,MARYSVILLE,WA,98270,48.045478,-122.14435,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,5663,3,2,1080
2745000200,2406,N,21,ST,,,,TACOMA,WA,98406,47.267179,-122.468623,PIERCE,SINGLE FAMILY RESIDENTIAL,4950,3,2.5,2126
9842300118,3725,SW,SOUTHERN,ST,,,,SEATTLE,WA,98126,47.529623,-122.380502,KING,SINGLE FAMILY RESIDENTIAL,4155,2,1,650
9804500530,25643,SE,394,ST,,,,ENUMCLAW,WA,98022,47.247903,-121.998433,KING,SINGLE FAMILY RESIDENTIAL,38337,3,,2590
3347400870,12050,,44,PL,S,,,TUKWILA,WA,98178,47.495743,-122.274136,KING,SINGLE FAMILY RESIDENTIAL,10358,3,1,790
4425000560,1938,S,HOSMER,ST,,,,TACOMA,WA,98405,47.241235,-122.461894,PIERCE,SINGLE FAMILY RESIDENTIAL,4312,3,1,1015
7540800040,12035,,32,AVE,NE,APT,203,SEATTLE,WA,98125,47.716713,-122.29435,KING,CONDOMINIUM UNIT,13200,2,2,1054
0421049251,28815,,28,PL,S,,,FEDERAL WAY,WA,98003,47.342755,-122.297289,KING,SINGLE FAMILY RESIDENTIAL,6969,6,2,2290
01176500000400,21101,,55,AVE,W,,,LYNNWOOD,WA,98036,47.807343,-122.306735,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10920,4,3,3074
0619101055,700,,SPIKETON,RD,,,,BUCKLEY,WA,98321,47.152444,-122.02547,PIERCE,SINGLE FAMILY RESIDENTIAL,36168,3,1.75,1744
6022660220,15207,,105TH AVENUE,CT,E,,,PUYALLUP,WA,98374,47.117939,-122.288195,PIERCE,SINGLE FAMILY RESIDENTIAL,12752,3,2.5,2158
7001272310,11024,,185,AVE,E,,,BONNEY LAKE,WA,98391,47.156602,-122.183022,PIERCE,SINGLE FAMILY RESIDENTIAL,3862,3,2.5,1762
00472000000600,5109,,SUNSET,LN,,,,EVERETT,WA,98203,47.950007,-122.22909,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10454,3,2,1354
2473520530,16645,,158,PL,SE,,,RENTON,WA,98058,47.453003,-122.129303,KING,SINGLE FAMILY RESIDENTIAL,10193,4,1,2110
32063400301600,14707,,JIM CREEK,RD,,,,ARLINGTON,WA,98223,48.215312,-122.030786,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,43560,3,1,1680
9407100160,10129,,C,ST,E,,,TACOMA,WA,98445,47.164424,-122.427885,PIERCE,SINGLE FAMILY RESIDENTIAL,9619,3,2.25,1456
01050600000500,710,,142,ST,SW,,,LYNNWOOD,WA,98087,47.869018,-122.242923,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,11308,3,2,2283
5710620020,180,,MT PILCHUCK,AVE,SW,,,ISSAQUAH,WA,98027,47.528174,-122.054213,KING,SINGLE FAMILY RESIDENTIAL,13363,4,3,1880
0520206003,16911,,49,ST,E,,,LAKE TAPPS,WA,98391,47.212933,-122.20364,PIERCE,SINGLE FAMILY RESIDENTIAL,45302,4,2.75,2407
9346930060,4724,,158,AVE,SE,,,BELLEVUE,WA,98006,47.560712,-122.129596,KING,SINGLE FAMILY RESIDENTIAL,8500,4,1,2510
0520177068,17021,,44TH STREET,CT,E,,,LAKE TAPPS,WA,98391,47.217229,-122.201799,PIERCE,SINGLE FAMILY RESIDENTIAL,53580,3,2,2152
8568010260,28136,NE,152,PL,,,,DUVALL,WA,98019,47.737246,-121.960545,KING,SINGLE FAMILY RESIDENTIAL,24947,3,2,2610
2397100595,2111,,4,AVE,W,,,SEATTLE,WA,98119,47.63813,-122.362689,KING,SINGLE FAMILY RESIDENTIAL,3600,3,1,1680
4310700712,1502,N,97,ST,,,,SEATTLE,WA,98103,47.699859,-122.33943,KING,TOWNHOUSE,1600,3,2,1350
3100001160,1226,,121,ST,S,,,TACOMA,WA,98444,47.147517,-122.451658,PIERCE,SINGLE FAMILY RESIDENTIAL,5000,4,1,1163
4024100806,17631,,24,LN,NE,,,SHORELINE,WA,98155,47.754537,-122.30334,KING,SINGLE FAMILY RESIDENTIAL,7337,4,2,2730
8563000050,17705,NE,13,ST,,,,BELLEVUE,WA,98008,47.620543,-122.103689,KING,SINGLE FAMILY RESIDENTIAL,10200,3,1,1760
9003750220,1113,,61,ST,SE,#,D-15,AUBURN,WA,98092,47.252902,-122.214339,PIERCE,CONDOMINIUM UNIT,3106,,,932
31060800401500,20724,,127,AVE,NE,,,ARLINGTON,WA,98223,48.183698,-122.059534,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,44431,3,2,1226
01087300020300,209,,126,PL,SE,#,A,EVERETT,WA,98208,47.883559,-122.228829,SNOHOMISH,CONDOMINIUM UNIT,,2,3,2020
8946710090,12567,SE,295,ST,,,,AUBURN,WA,98092,47.337736,-122.17414,KING,SINGLE FAMILY RESIDENTIAL,3926,3,2,2960
7853320200,8830,,NORMAN,AVE,SE,,,SNOQUALMIE,WA,98065,47.520752,-121.873491,KING,SINGLE FAMILY RESIDENTIAL,6269,4,2,2700
7001682860,17906,,106,ST,E,,,BONNEY LAKE,WA,98391,47.161841,-122.191073,PIERCE,SINGLE FAMILY RESIDENTIAL,5000,3,2.5,1945
7001760290,19720,,99TH STREET,CT,E,,,BONNEY LAKE,WA,98391,47.167036,-122.168178,PIERCE,SINGLE FAMILY RESIDENTIAL,4400,3,2.5,2336
0126049166,6824,NE,191,ST,,,,KENMORE,WA,98028,47.767261,-122.24825,KING,SINGLE FAMILY RESIDENTIAL,21606,4,2,2910
2115720320,31450,,47,PL,SW,,,FEDERAL WAY,WA,98023,47.319212,-122.39314,KING,SINGLE FAMILY RESIDENTIAL,5264,3,2,1790
00521900700100,5808,,230,ST,SW,,,MOUNTLAKE TERRACE,WA,98043,47.790113,-122.312113,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8276,3,1,924
8122100760,7146,,31,AVE,SW,,,SEATTLE,WA,98126,47.537849,-122.372179,KING,SINGLE FAMILY RESIDENTIAL,5140,2,1,710
3425059286,13610,SE,7,ST,,,,BELLEVUE,WA,98005,47.604282,-122.157977,KING,SINGLE FAMILY RESIDENTIAL,18740,4,2,4690
28073200102200,22531,,WOODS CREEK,RD,,,,MONROE,WA,98272,47.873025,-121.928129,SNOHOMISH,DUPLEX,43560,4,2,2519
2223059037,14808,,131,AVE,SE,,,RENTON,WA,98058,47.470087,-122.163219,KING,SINGLE FAMILY RESIDENTIAL,10599,2,1,1180
1592000010,22811,NE,14,ST,,,,SAMMAMISH,WA,98074,47.621898,-122.034823,KING,SINGLE FAMILY RESIDENTIAL,8497,4,2,2430
5002110070,2211,,63,AVE,NE,,,TACOMA,WA,98422,47.277324,-122.363273,PIERCE,SINGLE FAMILY RESIDENTIAL,5009,3,2.5,1815
3750604464,37602,,49,AVE,S,,,AUBURN,WA,98001,47.264179,-122.27343,KING,SINGLE FAMILY RESIDENTIAL,9600,3,1,900
2434020090,3219,,30,ST,SE,,,PUYALLUP,WA,98374,47.160889,-122.253203,PIERCE,SINGLE FAMILY RESIDENTIAL,10001,3,2.5,1588
2517000020,22529,,132,PL,SE,,,KENT,WA,98042,47.399749,-122.164906,KING,SINGLE FAMILY RESIDENTIAL,5172,4,2,2550
00385700800201,10212,,32,ST,NE,,,LAKE STEVENS,WA,98258,48.024937,-122.093333,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,33541,4,2,3288
5305300140,12625,,REBECCA,DR,SW,,,LAKEWOOD,WA,98499,47.142313,-122.522841,PIERCE,SINGLE FAMILY RESIDENTIAL,15000,4,1.75,1924
6093190230,911,N,73,ST,,APT,406,SEATTLE,WA,98103,47.681578,-122.345779,KING,CONDOMINIUM UNIT,18882,1,1,576
0203100900,3433,W,AMES LAKE,DR,NE,,,REDMOND,WA,98053,47.639892,-121.964148,KING,SINGLE FAMILY RESIDENTIAL,26591,3,2,2610
3066200130,16611,NE,48,CT,,,,REDMOND,WA,98052,47.652149,-122.118821,KING,SINGLE FAMILY RESIDENTIAL,8881,4,1,2150
0421079149,32128,SE,293,PL,,,,RAVENSDALE,WA,98051,47.337809,-121.914828,KING,SINGLE FAMILY RESIDENTIAL,96703,3,1,2070
01180300001700,18703,,132,ST,SE,,,MONROE,WA,98272,47.877373,-121.980459,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,5885,4,3,3442
7923300225,15215,SE,18,ST,,,,BELLEVUE,WA,98007,47.594248,-122.136564,KING,SINGLE FAMILY RESIDENTIAL,8918,4,2,1690
00561000001400,9028,,216,ST,SW,,,EDMONDS,WA,98026,47.80296,-122.355089,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9583,4,2,2578
2570600270,20225,,76,PL,NE,,,KENMORE,WA,98028,47.775426,-122.238028,KING,SINGLE FAMILY RESIDENTIAL,10467,3,1,1870
6639900183,12321,NE,100,PL,,,,KIRKLAND,WA,98033,47.690109,-122.176348,KING,SINGLE FAMILY RESIDENTIAL,7200,4,2,2330
5455000260,5112,,68,ST,W,,,UNIVERSITY PLACE,WA,98467,47.195862,-122.505514,PIERCE,SINGLE FAMILY RESIDENTIAL,9782,3,1,1454
6804600260,18223,,129,PL,NE,,,BOTHELL,WA,98011,47.760154,-122.166983,KING,SINGLE FAMILY RESIDENTIAL,9600,3,1,1660
00821500310500,22619,,4,AVE,W,APT,105,BOTHELL,WA,98021,47.792468,-122.237559,SNOHOMISH,CONDOMINIUM UNIT,,2,2,925
3877600060,410,W,ROY,ST,,APT,E106,SEATTLE,WA,98119,47.626126,-122.363334,KING,CONDOMINIUM UNIT,67213,2,2,1071
6145602005,503,N,102,ST,,,,SEATTLE,WA,98133,47.702687,-122.352472,KING,SINGLE FAMILY RESIDENTIAL,6728,4,1,1600
6364000840,737,,OLIVE,WAY,,APT,2510,SEATTLE,WA,98101,47.613568,-122.334057,KING,CONDOMINIUM UNIT,29160,1,1,650
00575400005000,1320,,123,PL,SE,,,EVERETT,WA,98208,47.885725,-122.213992,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9583,3,2,1542
01178700001800,16052,,166,DR,SE,,,MONROE,WA,98272,47.851872,-122.008021,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6599,3,2,1869
0339600360,18304,NE,92,CT,,,,REDMOND,WA,98052,47.683553,-122.095909,KING,SINGLE FAMILY RESIDENTIAL,2986,3,1,1000
6023490470,16815,,139,AVE,E,,,PUYALLUP,WA,98374,47.102921,-122.244717,PIERCE,SINGLE FAMILY RESIDENTIAL,6549,3,2.5,2376
6190000491,11911,,CLOVER CREEK,DR,SW,,,LAKEWOOD,WA,98499,47.149221,-122.515421,PIERCE,SINGLE FAMILY RESIDENTIAL,12358,3,1.75,2062
8712100805,1909,,25,AVE,E,,,SEATTLE,WA,98112,47.636108,-122.300839,KING,SINGLE FAMILY RESIDENTIAL,4250,3,1,1970
00498800302100,17317,,43,DR,NW,,,STANWOOD,WA,98292,48.15355,-122.289944,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,7405,3,2,1228
7229700210,17045,SE,134,ST,,,,RENTON,WA,98059,47.481939,-122.112238,KING,SINGLE FAMILY RESIDENTIAL,29600,3,2,2840
00761500000700,2612,,201,ST,SW,,,LYNNWOOD,WA,98036,47.816423,-122.268492,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6098,3,2,1140
0806800310,29665,,127,PL,SE,,,AUBURN,WA,98092,47.335778,-122.172452,KING,SINGLE FAMILY RESIDENTIAL,5047,3,2,2710
00609700006700,3433,,158,PL,NW,,,STANWOOD,WA,98292,48.140214,-122.279973,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9148,2,2,1756
1370801710,2503,,WESTMONT,WAY,W,,,SEATTLE,WA,98199,47.641112,-122.408053,KING,SINGLE FAMILY RESIDENTIAL,5279,4,3,4090
1939300220,9350,,REDMOND WOODINVILLE,RD,NE,#,B110,REDMOND,WA,98052,47.684769,-122.123856,KING,CONDOMINIUM UNIT,218236,1,1,750
01004000001100,22560,,25,AVE,W,,,LYNNWOOD,WA,98036,47.794904,-122.270476,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,12554,3,3,3151
1697301090,32618,,1,PL,S,,,FEDERAL WAY,WA,98003,47.309371,-122.333289,KING,CONDOMINIUM UNIT,787129,3,1,1474
1240100065,1239,,216,AVE,NE,,,SAMMAMISH,WA,98074,47.620799,-122.052166,KING,SINGLE FAMILY RESIDENTIAL,24170,4,2,3190
8731790320,31919,,45,PL,SW,,,FEDERAL WAY,WA,98023,47.315765,-122.390645,KING,CONDOMINIUM UNIT,137606,2,1,1202
00531700100701,1701,,63,ST,SE,,,EVERETT,WA,98203,47.940806,-122.209433,SNOHOMISH,DUPLEX,10454,6,2,2160
00730700000300,3411,,97,PL,SE,,,EVERETT,WA,98208,47.909605,-122.186269,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9583,4,3,1578
6400010790,3421,,OAKMONT,ST,NE,,,TACOMA,WA,98422,47.291759,-122.401863,PIERCE,SINGLE FAMILY RESIDENTIAL,9000,3,2,1481
00856300000400,17071,,157,ST,SE,,,MONROE,WA,98272,47.855258,-122.002021,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6098,3,3,1256
6027091000,14324,,67,AVE,E,,,PUYALLUP,WA,98373,47.125821,-122.34042,PIERCE,SINGLE FAMILY RESIDENTIAL,7294,3,2.5,1890
